Image,Country,Title,Offers,Link
https://specials.priceless.com/mastercard/images/aa3105c5-33c0-4d08-826e-20504e2635dd.jpg,Malaysia,Camper,10% off regular-priced items,https://specials.priceless.com/en-in/offers/Camper?Oid=202410280001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/c67461cb-8c38-46ba-8374-7ac8ac9080f6.jpg,India,Canoopi,8% off,https://specials.priceless.com/en-in/offers/Canoopi?Oid=202410220011&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/2f3c6d48-53bd-4484-8d7b-8bb5ea143832.jpg,,Canopy By Hilton Reykjavik City Centre,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Canopy_By_Hilton_Reykjavik_City_Centre?Oid=202408200004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/4e3bee4e-f754-44c1-a853-3339f2e08868.jpg,"Australia, China, Indonesia, Singapore, Thailand, Vietnam",Capella Hotels and Resorts,One Night Free,https://specials.priceless.com/en-in/offers/Capella_Hotels_and_Resorts?Oid=202303220001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/fd62b3d7-3038-4d4e-a07a-d8d50386ecaa.jpg,India,Caprese,"15% off on Minimum Purchase Value of Rs. 2500 & Above, Maximum off Rs. 600",https://specials.priceless.com/en-in/offers/Caprese?Oid=202408300005&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/cc492d7d-3fd8-4fea-9038-392f67922576.jpg,Malaysia,Capri by Fraser Bukit Bintang,20% off Best Flexible rates,https://specials.priceless.com/en-in/offers/Capri_by_Fraser_Bukit_Bintang?Oid=202410270005&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/0b57e0c0-e05e-49ca-a75d-fcf7daf8d7ed.jpg,Malaysia,Capri by Fraser Johor Bahru,20% off Best Flexible rates,https://specials.priceless.com/en-in/offers/Capri_by_Fraser_Johor_Bahru_?Oid=202410250004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/001e3e89-e121-4ff0-8397-f7aa95927380.JPG,"Indonesia, Thailand",Cassia,"One Night Free at Cassia (Stay for 3 Nights, Pay for 2 Nights)",https://specials.priceless.com/en-in/offers/Cassia?Oid=202312280417&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/64d4a4ed-aed6-4a88-904e-4a9f643ec7c6.jpg,"Laos, Thailand",Centara Hotels & Resorts,Enjoy one night free at participating properties,https://specials.priceless.com/en-in/offers/Centara_Hotels___Resorts?Oid=202006080008&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/0e8d7278-3af1-4d5a-b9c1-8e0e60f7e053.jpg,Global,CentaraThe1,Complimentary fast-track for more exclusive member benefits and rewards,https://specials.priceless.com/en-in/offers/CentaraThe1?Oid=202405160001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/318f4890-c388-40e7-a9d6-575ac4915997.jpg,Taiwan,cha FOR TEA,"Enjoy a 5% discount on single-transactions of NT$1,000 or more",https://specials.priceless.com/en-in/offers/cha_FOR_TEA_?Oid=202406120016&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/60530ed4-6d8c-49f8-8439-a51d2cddfe2f.jpg,Taiwan,CHAFFEE,"Enjoy a 5% discount on single-transactions of NT$1,000 or more",https://specials.priceless.com/en-in/offers/CHAFFEE?Oid=202406120017&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/18074c7d-6640-44fd-a2aa-ee8ce2e08557.jpg,Singapore,Changi Airport Group - Mastercard Delights,Receive tenant vouchers every month with min. spend of S$250 at Changi Airport with Mastercard,https://specials.priceless.com/en-in/offers/Changi_Airport_Group_-_Mastercard_Delights?Oid=202405310001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/47b9c49d-ab9b-4b45-a587-375aa04bb7c3.jpg,Taiwan,ChenYunPaoChuan,"Enjoy a 5% discount on single-transactions of NT$1,000 or more",https://specials.priceless.com/en-in/offers/ChenYunPaoChuan?Oid=202406140005&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/31fa853d-fca7-492b-a76e-0d71b76cc9df.jpg,Taiwan,CHINHUAJIAO,Enjoy one complimentary serving of Beef Short Plate,https://specials.priceless.com/en-in/offers/CHINHUAJIAO?Oid=202406120010&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/c9e80a4e-f70e-4098-b49f-85cd61418e9c.jpg,India,Chowman,40% off on Minimum Order Value of Rs. 149 upto Rs. 120 + Free Home Delivery,https://specials.priceless.com/en-in/offers/Chowman?Oid=202404100004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/1ca26961-9dd9-48ef-9e50-7c1aabceb27e.jpg,Singapore,Christmas Rewards with Mastercard,Exclusive offers and experiences for Mastercard cardholders,https://specials.priceless.com/en-in/offers/Christmas_Rewards_with_Mastercard?Oid=202410180004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/6a006cae-330f-40ae-8a29-cf872779fc6c.jpg,Singapore,CIN CIN,Earn up to 17% Dollars $ rebates and access to exclusive vouchers,https://specials.priceless.com/en-in/offers/CIN_CIN?Oid=202209120009&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/132c6501-da35-408b-9f08-489a4d736a0c.png,Singapore,CIN CIN - Free Islandwide Delivery,Free island-wide delivery with $100 spend & above with Mastercard,https://specials.priceless.com/en-in/offers/CIN_CIN_-_Free_Islandwide_Delivery?Oid=202407080001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/15639b03-dec9-41c9-9803-2444d76382e8.jpg,India,Citrus Hotel,15% off on Food & Soft Beverages,https://specials.priceless.com/en-in/offers/Citrus_Hotel?Oid=202303020007&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/d6f3fadf-81bd-42f1-96c3-7fd34f02868a.png,"Malaysia, Thailand",Citrus Hotels,One Night Free,https://specials.priceless.com/en-in/offers/Citrus_Hotels?Oid=202309040001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/475d898f-7fd1-428f-94e8-854b8a4cc28d.jpeg,Hong Kong,city’super,Enjoy up to HK$50 instant discount at city’super & city’super neighbourhood or LOG-ON,https://specials.priceless.com/en-in/offers/city%E2%80%99super?Oid=202409260620&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/80a1cf97-773e-4b04-ad72-769bdd701f24.JPG,India,Cleartax,"With Mastercard, get additional 5% discount over and above upto 60% discount offered by Cleartax.",https://specials.priceless.com/en-in/offers/Cleartax?Oid=202405100002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/7e6df099-339a-4c34-bbfd-5ed0dfc3b4e8.jpg,Singapore,Clifford Aesthetics,Enjoy more than 15% discount off regular priced treatments,https://specials.priceless.com/en-in/offers/Clifford_Aesthetics?Oid=202305240001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/e80c7bd7-c714-49a8-a47b-72f8a1234e6a.jpg,India,Clove Dental,Get Special Offers at Clove Dental,https://specials.priceless.com/en-in/offers/Clove_Dental?Oid=202408080004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/e3e79da8-1ecf-4062-90fe-7612aaf2c069.png,Hong Kong,Club Travel,Enjoy HK$500 instant discount,https://specials.priceless.com/en-in/offers/Club_Travel?Oid=202303240386&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/5447eb11-3b2d-4b54-b1ba-1111cb6ea124.jpg,Malaysia,Club21.com,Enjoy 20% off regular-priced items,https://specials.priceless.com/en-in/offers/Club21_com?Oid=202408120003&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/2ce5a425-aaf6-480c-a6b9-55768c002483.jpg,India,Codingal,40% off on Live Online Coding Courses for Kids & Teens,https://specials.priceless.com/en-in/offers/Codingal?Oid=202408300006&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/e2c600bd-e359-43d6-981b-eee82f6f3203.jpg,Malaysia,"Colmar Tropicale, Berjaya Hills",Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Colmar_Tropicale__Berjaya_Hills?Oid=202408140008&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/dcf09d8c-6ba7-4a6e-ab36-7c573448e572.jpg,Singapore,Comfort Del Gro Zig Promo Code,Get $3* off your next ride when you take a ride with Mastercard,https://specials.priceless.com/en-in/offers/Comfort_Del_Gro_Zig_Promo_Code?Oid=202401240002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/61a9f751-ad7b-4b5e-9a3a-5af196b87dab.png,Singapore,Commonwealth Concepts - Plus Size Rewards,Upgrade to Plus2 membership using your Mastercard and get a complimentary upgrade to Plus3,https://specials.priceless.com/en-in/offers/Commonwealth_Concepts_-_Plus_Size_Rewards?Oid=202408050002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/2fb5dd48-5fff-45a9-a0fe-e6a45195d413.jpg,Thailand,Compass Collection,One Night Free,https://specials.priceless.com/en-in/offers/Compass_Collection?Oid=202309010002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/17b6e6df-7cb6-4122-b0b3-4ac654f2971e.jpg,Taiwan,Cona’s Chocolate Castle,Enjoy a 12% discount on Cona’s Chocolate Dream Castle tickets,https://specials.priceless.com/en-in/offers/Cona%E2%80%99s_Chocolate_Castle?Oid=202406170008&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/a84fa6c6-f995-4d41-aeac-ed5bb3863745.jpg,Maldives,Conrad Rangali,25% Off On Accommodation,https://specials.priceless.com/en-in/offers/Conrad_Rangali_?Oid=202410160009&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/92fa629c-406c-42b8-9acc-70d8fc62ba32.jpg,"Malaysia, New Zealand, Saudi Arabia, Singapore, United Arab Emirates, United Kingdom",Copthorne,One Night Free,https://specials.priceless.com/en-in/offers/Copthorne?Oid=202307030010&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/2262292c-cb63-4452-bf58-989f1fc17c90.jpg,Maldives,Cora Cora Maldives,50% Off On Seaplane Transfer,https://specials.priceless.com/en-in/offers/Cora_Cora_Maldives_?Oid=202410160010&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/1b9a10c4-4a9e-47ac-8cc5-f06dd61bcd6d.jpg,"China, New Zealand",Cordis Hotels and Resorts,One Night Free at participating properties,https://specials.priceless.com/en-in/offers/Cordis_Hotels_and_Resorts_?Oid=202009160002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/72efe58e-3d4e-4509-9c56-af747cbcc6e5.jpg,Japan,Coredo Muromachi,Up to 10% savings + complimentary gift + 10% tax-free,https://specials.priceless.com/en-in/offers/Coredo_Muromachi?Oid=202011090001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/a76b4f18-5dd7-43d1-8c5c-ec4d5335794c.jpg,Myanmar,Corner Edge Bistro,"10% off food bill with minimum spend of 70,000 MMK",https://specials.priceless.com/en-in/offers/Corner_Edge_Bistro?Oid=202406130003&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/cc2d832a-5612-46f7-9c6a-b4b64fc07f65.jpg,Online,Crimson Education,5% off all products and services,https://specials.priceless.com/en-in/offers/Crimson_Education_?Oid=202205130009&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/cb16e4b6-9cce-4d34-9daf-b909c88cf237.jpg,India,Daily Objects,Additional 10% off on All Products,https://specials.priceless.com/en-in/offers/Daily_Objects?Oid=202403180001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/5c7915ce-bc6e-473e-a405-74ebbfbfda8c.JPG,"China, Japan, Maldives, Vietnam",Dhawa,"One Night Free at Dhawa (Stay for 3 Nights, Pay for 2 Nights)",https://specials.priceless.com/en-in/offers/Dhawa?Oid=202312280418&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/79f1ea79-698d-405b-8182-c6d69d1a5f85.jpg,Japan,Divercity Tokyo Plaza,Up to 10% savings + complimentary gift + 10% tax-free,https://specials.priceless.com/en-in/offers/Divercity_Tokyo_Plaza?Oid=202011090002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/7d31e127-66f4-462b-b997-25ab1dd81503.jpg,Japan,Don Quijote,"Enjoy up to 7% off min. spend of 30,000JPY",https://specials.priceless.com/en-in/offers/Don_Quijote?Oid=202304200003&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/b191d694-fd4b-432a-8e86-0ed5831733ba.jpg,India,Dr. Agarwals Eye Hospital,"15% off on Optical Purchase, 50% off on Comprehensive Eye",https://specials.priceless.com/en-in/offers/Dr__Agarwals_Eye_Hospital?Oid=202406140002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/a2ac40d7-a9bd-41f0-8110-3d1779b98ac1.jpg,India,Duroflex,Additional 10% off on Total Bill,https://specials.priceless.com/en-in/offers/Duroflex?Oid=202304210001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/80bc03bf-b388-4f90-aee2-0ac81c3b069e.jpg,Taiwan,e-go Tour Bus,Enjoy a 25% discount on 4-hour or longer tickets,https://specials.priceless.com/en-in/offers/e-go_Tour_Bus?Oid=202406170001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/27f6d9e9-bb8c-41d3-ba35-2548775fa3e6.png,Singapore,Earn up to 15% rebate when you shop and dine at CapitaLand Malls,Mastercard® Tourist Privileges - Earn up to 15% rebate when you shop and dine at CapitaLand Malls,https://specials.priceless.com/en-in/offers/Earn_up_to_15__rebate_when_you_shop_and_dine_at_CapitaLand_Malls?Oid=202406260002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/99580f64-8b8e-4dcb-8ab7-75ee1f912fe1.jpg,India,EaseMyTrip,Get Discounts of up to INR 2900* when you book your travel with EaseMyTrip,https://specials.priceless.com/en-in/offers/EaseMyTrip?Oid=202405070001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/8f7668b6-ca99-468b-bd39-ecd0a4f881f9.jpg,India,Eat Better,25% off Total Bill,https://specials.priceless.com/en-in/offers/Eat_Better?Oid=202405030004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/e845e374-8e29-4d6c-a73b-4cdb45d73da3.png,"Hong Kong, United States of America",Eaton,One Night Free at participating properties,https://specials.priceless.com/en-in/offers/Eaton?Oid=202310030043&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/a2bf2ce8-838e-4fec-84f4-7104ee9510cf.jpg,India,EatSure,Rs. 120 off on Minimum Purchase Value of Rs. 249,https://specials.priceless.com/en-in/offers/EatSure?Oid=202403110006&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/6083d827-5f49-49fa-93a5-3a95c1ba5263.jpg,India,Eco Rent a Car,Up to 10% off,https://specials.priceless.com/en-in/offers/Eco_Rent_a_Car?Oid=202311290002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/4e7553eb-d03a-4c8c-8e31-e71ff8ad2cea.jpg,Maldives,Emerald Faarufushi,20% Off On Accommodation,https://specials.priceless.com/en-in/offers/Emerald_Faarufushi?Oid=202410160011&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/0962dd3c-17f5-43c1-a531-5a4effad9714.jpg,Hong Kong,Emperor Cinemas,Enjoy 20% off all F&B items with Mastercard contactless payment,https://specials.priceless.com/en-in/offers/Emperor_Cinemas?Oid=202410250002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/a2631342-c4cd-4fb0-9130-fce5d1e05925.jpg,Singapore,Emperor Jewellery x Global Blue,Enjoy 15% off regular priced jewellery storewide and opt for Downtown Refund (In-Store) with Global Blue on your Mastercard,https://specials.priceless.com/en-in/offers/Emperor_Jewellery_x_Global_Blue?Oid=202312180002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/a5c14ca2-72ca-4f8c-a627-801e00d0b6cf.jpg,Taiwan,eslite bookstore,"Enjoy a 10% discount on single-transactions of NT$3,000 or more",https://specials.priceless.com/en-in/offers/eslite_bookstore?Oid=202406120002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/13659b4f-2365-4e75-ad88-ab738ea0b3bf.jpg,Taiwan,eslite Iori Towel,"Enjoy a 10% discount on single-transactions of NT$3,000 or more",https://specials.priceless.com/en-in/offers/eslite_Iori_Towel_?Oid=202406120004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/f175de13-db43-42d5-819e-001881d42efc.jpg,Taiwan,eslite X platform original,"Enjoy a 10% discount on single-transactions of NT$1,000 or more",https://specials.priceless.com/en-in/offers/eslite_X_platform_original__?Oid=202406120003&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/66b8e9cc-90aa-4781-b4b5-cbef598cd94f.jpg,India,Estele Jewellery,30% off on All Fashion Jewellery on Minimum Purchase Value of Rs. 799 & Above,https://specials.priceless.com/en-in/offers/Estele_Jewellery?Oid=202409240004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/4db7d604-2f51-475a-8e18-6ebc39305b9b.jpg,Thailand,Exclusive Cash Coupon at Central Department Stores,"Mastercard cardholders get up to THB 1,400 Cash Coupon at Central Department Stores",https://specials.priceless.com/en-in/offers/Exclusive_Cash_Coupon_at_Central_Department_Stores?Oid=202408050001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/7c58acbf-4137-411e-a44a-d8b69a06ccbd.jpg,Global,Expedia,Enjoy up to 8% off all year round on selected hotel bookings,https://specials.priceless.com/en-in/offers/Expedia?Oid=202402060001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/4c9d8043-61f4-4aa2-a099-91c77145598f.jpeg,Global,Expedia,Up to 9% off selected hotel bookings,https://specials.priceless.com/en-in/offers/Expedia?Oid=202407260003&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/51bd194f-2a8a-45c3-ac90-f3bf99d47ebb.jpg,India,Faasos,Rs. 120 off on Minimum Purchase Value of Rs. 249,https://specials.priceless.com/en-in/offers/Faasos?Oid=202403110002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/e827d48f-f371-4fc1-80b9-ed5b64832b56.jpg,India,FabHotels,"Rs. 750 off on Minimum Booking Value of Rs. 1,999 & Above on Stays across all properties",https://specials.priceless.com/en-in/offers/FabHotels?Oid=202304210002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/0f6ab9dd-577e-4a9c-bca2-a402737c9948.jpg,"Australia, Bangladesh, Brunei Darussalam, Cambodia, China, Hong Kong, India, Indonesia, Japan, Laos, Macao, Malaysia, Maldives, Mongolia, Myanmar, Nepal, New Zealand, Philippines, Singapore, South Korea, Sri Lanka, Taiwan, Thailand, Vietnam",FARFETCH,Enjoy 10% off full priced items,https://specials.priceless.com/en-in/offers/FARFETCH?Oid=202002050003&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/13202344-46a2-46f7-a174-76340ed09488.png,Singapore,Fat Cow,Earn up to 17% Dollars $ rebates and access to exclusive vouchers,https://specials.priceless.com/en-in/offers/Fat_Cow?Oid=202209120005&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/86b2be7b-8008-4d2d-b6c4-06f625c85785.png,Singapore,Fat Cow - Free Islandwide Delivery,Free island-wide delivery with $120 spend & above with Mastercard,https://specials.priceless.com/en-in/offers/Fat_Cow_-_Free_Islandwide_Delivery?Oid=202407030005&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/c6201e32-b75f-48ba-80b4-6ae9e1593f7a.png,Singapore,Fat Cow – New Year Osechi,Enjoy a complimentary bottle of Fat Cow label sake (valued at $135++) with your Osechi Box,https://specials.priceless.com/en-in/offers/Fat_Cow_%E2%80%93_New_Year_Osechi?Oid=202411050004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/49e2ef04-6fbd-4c76-bb9d-106873f98f06.jpg,Taiwan,FENG HE TAIWAN STYLE,Enjoy one complimentary serving of FENG HE Classic Chicken (Small),https://specials.priceless.com/en-in/offers/FENG_HE_TAIWAN_STYLE?Oid=202406120008&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/867f2500-a0ec-44af-ab09-d5a53e715678.jpg,India,Ferns N Petals,"15% off on minimum order value of Rs. 1200, Maximum off upto Rs. 500",https://specials.priceless.com/en-in/offers/Ferns_N_Petals?Oid=202305190002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/b06dc040-86b8-42cb-9422-6c9fe45fd1e9.jpg,India,Fiona Diamonds,20% off on Total Bill,https://specials.priceless.com/en-in/offers/Fiona_Diamonds?Oid=202304130053&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/219308b5-1b5b-46d5-b3ad-bc388ad7da92.jpg,"Indonesia, Malaysia, Singapore, Thailand",Firefly Airlines,Get up to 15% off flights,https://specials.priceless.com/en-in/offers/Firefly_Airlines?Oid=202303140003&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/96b38135-006c-4acc-b92e-7ed524dae770.png,Singapore,Fireplace by Bedrock,Earn up to 17% Dollars $ rebates and access to exclusive vouchers,https://specials.priceless.com/en-in/offers/Fireplace_by_Bedrock?Oid=202409260618&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/43b52291-0579-4f46-aafc-7deacd37c167.jpg,Singapore,Fireplace by Bedrock - Delivery Discount,Enjoy $10 off delivery with min. spend $100 and free delivery with min. spend $120,https://specials.priceless.com/en-in/offers/Fireplace_by_Bedrock_-_Delivery_Discount?Oid=202411050003&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/05d9f6e8-c322-4472-8454-80e31b039ba4.jpg,Sri Lanka,Fitness First LK,Get fit and Save 20% off at Fitness First LK,https://specials.priceless.com/en-in/offers/Fitness_First_LK?Oid=202410230001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/12ca8700-1896-4c7e-8f8a-d93ad4f45774.jpg,India,Flower on Wheels,15% off on Total Bill,https://specials.priceless.com/en-in/offers/Flower_on_Wheels?Oid=202401300004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/dd482052-d0de-4f23-9e25-84273a97f119.jpg,India,Fortune Hotel,15% off on Food Bill,https://specials.priceless.com/en-in/offers/Fortune_Hotel?Oid=202403280001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/9e644bc1-71f3-41db-85bf-9eb4dccc445e.jpg,Malaysia,Fred Perry,Enjoy 10% off on regular priced items,https://specials.priceless.com/en-in/offers/Fred_Perry?Oid=202410300004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/b21e7b2d-f414-4d92-8438-30943bcd5eab.jpg,"Hong Kong, Indonesia, Malaysia, Philippines, Singapore",Fullerton Health,"Get access to Mastercard comprehensive health screening packages in Hong Kong, Indonesia, Malaysia, Philippines, Singapore",https://specials.priceless.com/en-in/offers/Fullerton_Health?Oid=201902270009&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/31c8d0d7-345e-4cff-8861-7a8a1fccfc18.jpg,Taiwan,Fusen Banzhi Trio,Enjoy 1 guest dines for free when you book a party of 8,https://specials.priceless.com/en-in/offers/Fusen_Banzhi_Trio?Oid=202406170004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/af3d2f13-c69d-41a1-9041-cb36f5e133fb.jpg,Taiwan,Gaeavilla Resort,Enjoy an exclusive project [Green Travel in Gaeavilla] – Mint Deluxe Room on weekdays,https://specials.priceless.com/en-in/offers/Gaeavilla_Resort?Oid=202406120005&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/496ecfea-13ce-4663-88a3-9b5302ae47e8.png,Myanmar,Gamone In Teahouse,Enjoy 10% off on Food bill only,https://specials.priceless.com/en-in/offers/Gamone_In_Teahouse?Oid=202408280002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/f46fb1eb-a1f6-48d7-96e4-1e2a3c7494cc.JPG,"China, Indonesia, Japan, Thailand",Garrya,"One Night Free at Garrya (Stay for 3 Nights, Pay for 2 Nights)",https://specials.priceless.com/en-in/offers/Garrya?Oid=202312280419&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/9d3987ce-a051-4cad-a99c-10f18ef044ed.jpg,Myanmar,Gawyangyi Hotel & Resort,5% discount on room rates,https://specials.priceless.com/en-in/offers/Gawyangyi_Hotel___Resort?Oid=202405130004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/c9f3fa09-9c72-4de2-bed7-29d045f1be85.jpg,"Australia, China, Hong Kong, India, Indonesia, Japan, Macao, Malaysia, Myanmar, New Zealand, Philippines, Singapore, South Korea, Sri Lanka, Taiwan, Thailand, Vietnam",GHA DISCOVERY,Complimentary fast-track elite status for more exclusive member benefits and rewards,https://specials.priceless.com/en-in/offers/GHA_DISCOVERY?Oid=202111090004&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/febeb505-bd1d-49d6-849d-be116e03c913.jpg,India,Giftalove,15% off on All Products,https://specials.priceless.com/en-in/offers/Giftalove?Oid=202401300005&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/8625706a-274b-48da-a856-61654515cabe.png,Singapore,Ginkyo by Kinki,Earn up to 17% Dollars $ rebates and access to exclusive vouchers,https://specials.priceless.com/en-in/offers/Ginkyo_by_Kinki?Oid=202409250001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/fbba997b-6d69-47b1-bd2f-5bc6c7318af1.jpg,Hong Kong,Gleneagles Hospital Hong Kong,Special offers on designated health screening packages,https://specials.priceless.com/en-in/offers/Gleneagles_Hospital_Hong_Kong?Oid=202208290002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/8dc37a9d-89c2-48ee-835f-c16fc773383b.jpg,Hong Kong,"Gleneagles Medical Clinic Central, Hong Kong",Special offer on designated women's health screening package,https://specials.priceless.com/en-in/offers/Gleneagles_Medical_Clinic_Central__Hong_Kong?Oid=202208290001&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/3a3c14d6-b535-4fad-93ed-f0533418db43.jpg,Singapore,Global Blue x Mastercard,Get 20% Extra GST Refund with Mastercard in Singapore,https://specials.priceless.com/en-in/offers/Global_Blue_x_Mastercard?Oid=202411220002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/921aa525-b063-4041-86f5-c61afcfc132f.jpg,India,Good Bowls,Rs. 100 off on Minimum Orders Value of Rs. 249 & Above,https://specials.priceless.com/en-in/offers/Good_Bowls?Oid=202404010002&issuerId=201810190007&productId=201810200039
https://specials.priceless.com/mastercard/images/567a4c6d-3b01-4a28-8fb6-5d66745766d1.jpg,"China, Malaysia, New Zealand, Oman, Singapore, Turkey, United Arab Emirates",Grand Millennium,One Night Free,https://specials.priceless.com/en-in/offers/Grand_Millennium?Oid=202307030011&issuerId=201810190007&productId=201810200039
